6,6,5,4,11,7,1
6,6,5,4,8,9,1
6,6,5,4,8,8,1
6,6,5,4,8,7,1
6,6,5,4,12,9,1
6,6,5,4,12,8,1
6,6,5,4,12,7,1
6,6,5,10,11,9,1
6,6,5,10,11,8,1
6,6,5,10,11,7,1
6,6,5,10,8,9,1
6,6,5,10,8,8,1
6,6,5,10,8,7,1
6,6,5,10,12,9,1
6,6,5,10,12,8,1
6,6,5,10,12,7,1
6,7,2,2,11,9,1
6,7,2,2,11,8,1
6,7,2,2,11,7,1
6,7,2,2,8,9,1
6,7,2,2,8,8,1
6,7,2,2,8,7,1
6,7,2,2,12,9,1
6,7,2,2,12,8,1
6,7,2,2,12,7,1
6,7,2,4,11,9,1
6,7,2,4,11,8,1
6,7,2,4,11,7,1
6,7,2,4,8,9,1
6,7,2,4,8,8,1
6,7,2,4,8,7,1
6,7,2,4,12,9,1
6,7,2,4,12,8,1
6,7,2,4,12,7,1
6,7,2,10,11,9,1
6,7,2,10,11,8,1
6,7,2,10,11,7,1
6,7,2,10,8,9,1
6,7,2,10,8,8,1
6,7,2,10,8,7,1
6,7,2,10,12,9,1
6,7,2,10,12,8,1
6,7,2,10,12,7,1
6,7,3,2,11,9,1
6,7,3,2,11,8,1
6,7,3,2,11,7,1
6,7,3,2,8,9,1
6,7,3,2,8,8,1
6,7,3,2,8,7,1
6,7,3,2,12,9,1
6,7,3,2,12,8,1
6,7,3,2,12,7,1
6,7,3,4,11,9,1
6,7,3,4,11,8,1
6,7,3,4,11,7,1
6,7,3,4,8,9,1
6,7,3,4,8,8,1
6,7,3,4,8,7,1
6,7,3,4,12,9,1
6,7,3,4,12,8,1
6,7,3,4,12,7,1
6,7,3,10,11,9,1
6,7,3,10,11,8,1
6,7,3,10,11,7,1
6,7,3,10,8,9,1
6,7,3,10,8,8,1
6,7,3,10,8,7,1
6,7,3,10,12,9,1
6,7,3,10,12,8,1
6,7,3,10,12,7,1
6,7,4,2,11,9,1
6,7,4,2,11,8,1
6,7,4,2,11,7,1
6,7,4,2,8,9,1
6,7,4,2,8,8,1
6,7,4,2,8,7,1
6,7,4,2,12,9,1
6,7,4,2,12,8,1
6,7,4,2,12,7,1
6,7,4,4,11,9,1
6,7,4,4,11,8,1
6,7,4,4,11,7,1
6,7,4,4,8,9,1
6,7,4,4,8,8,1
6,7,4,4,8,7,1
6,7,4,4,12,9,1
6,7,4,4,12,8,1
6,7,4,4,12,7,1
6,7,4,10,11,9,1
6,7,4,10,11,8,1
6,7,4,10,11,7,1
6,7,4,10,8,9,1
6,7,4,10,8,8,1
6,7,4,10,8,7,1
6,7,4,10,12,9,1
6,7,4,10,12,8,1
6,7,4,10,12,7,1
6,7,5,2,11,9,1
6,7,5,2,11,8,1
6,7,5,2,11,7,1
6,7,5,2,8,9,1
6,7,5,2,8,8,1
6,7,5,2,8,7,1
6,7,5,2,12,9,1
6,7,5,2,12,8,1
6,7,5,2,12,7,1
6,7,5,4,11,9,1
6,7,5,4,11,8,1
6,7,5,4,11,7,1
6,7,5,4,8,9,1
6,7,5,4,8,8,1
6,7,5,4,8,7,1
6,7,5,4,12,9,1
6,7,5,4,12,8,1
6,7,5,4,12,7,1
6,7,5,10,11,9,1
6,7,5,10,11,8,1
6,7,5,10,11,7,1
6,7,5,10,8,9,1
6,7,5,10,8,8,1
6,7,5,10,8,7,1
6,7,5,10,12,9,1
6,7,5,10,12,8,1
6,7,5,10,12,7,1
6,8,2,2,11,9,1
6,8,2,2,11,8,1
6,8,2,2,11,7,1
6,8,2,2,8,9,1
6,8,2,2,8,8,1
6,8,2,2,8,7,1
6,8,2,2,12,9,1
6,8,2,2,12,8,1
6,8,2,2,12,7,1
6,8,2,4,11,9,1
6,8,2,4,11,8,1
6,8,2,4,11,7,2
6,8,2,4,8,9,1
6,8,2,4,8,8,1
6,8,2,4,8,7,2
6,8,2,4,12,9,1
6,8,2,4,12,8,2
6,8,2,4,12,7,2
6,8,2,10,11,9,1
6,8,2,10,11,8,1
6,8,2,10,11,7,1
6,8,2,10,8,9,1
6,8,2,10,8,8,1
6,8,2,10,8,7,2
6,8,2,10,12,9,1
6,8,2,10,12,8,2
6,8,2,10,12,7,2
6,8,3,2,11,9,1
6,8,3,2,11,8,1
6,8,3,2,11,7,1
6,8,3,2,8,9,1
6,8,3,2,8,8,1
6,8,3,2,8,7,1
6,8,3,2,12,9,1
6,8,3,2,12,8,1
6,8,3,2,12,7,1
6,8,3,4,11,9,1
6,8,3,4,11,8,1
6,8,3,4,11,7,2
6,8,3,4,8,9,1
6,8,3,4,8,8,1
6,8,3,4,8,7,2
6,8,3,4,12,9,1
6,8,3,4,12,8,2
6,8,3,4,12,7,2
6,8,3,10,11,9,1
6,8,3,10,11,8,1
6,8,3,10,11,7,2
6,8,3,10,8,9,1
6,8,3,10,8,8,2
6,8,3,10,8,7,2
6,8,3,10,12,9,1
6,8,3,10,12,8,2
6,8,3,10,12,7,2
6,8,4,2,11,9,1
6,8,4,2,11,8,1
6,8,4,2,11,7,1
6,8,4,2,8,9,1
6,8,4,2,8,8,1
6,8,4,2,8,7,1
6,8,4,2,12,9,1
6,8,4,2,12,8,1
6,8,4,2,12,7,1
6,8,4,4,11,9,1
6,8,4,4,11,8,1
6,8,4,4,11,7,2
6,8,4,4,8,9,1
6,8,4,4,8,8,2
6,8,4,4,8,7,2
6,8,4,4,12,9,1
6,8,4,4,12,8,2
6,8,4,4,12,7,2
6,8,4,10,11,9,1
6,8,4,10,11,8,1
6,8,4,10,11,7,2
6,8,4,10,8,9,1
6,8,4,10,8,8,2
6,8,4,10,8,7,2
6,8,4,10,12,9,1
6,8,4,10,12,8,2
6,8,4,10,12,7,2
6,8,5,2,11,9,1
6,8,5,2,11,8,1
6,8,5,2,11,7,1
6,8,5,2,8,9,1
6,8,5,2,8,8,1
6,8,5,2,8,7,1
6,8,5,2,12,9,1
6,8,5,2,12,8,1
6,8,5,2,12,7,1
6,8,5,4,11,9,1
6,8,5,4,11,8,1
6,8,5,4,11,7,2
6,8,5,4,8,9,1
6,8,5,4,8,8,2
6,8,5,4,8,7,2
6,8,5,4,12,9,1
6,8,5,4,12,8,2
6,8,5,4,12,7,2
6,8,5,10,11,9,1
6,8,5,10,11,8,1
6,8,5,10,11,7,2
6,8,5,10,8,9,1
6,8,5,10,8,8,2
6,8,5,10,8,7,2
6,8,5,10,12,9,1
6,8,5,10,12,8,2
6,8,5,10,12,7,2
6,9,2,2,11,9,1
6,9,2,2,11,8,1
6,9,2,2,11,7,1
6,9,2,2,8,9,1
6,9,2,2,8,8,1
6,9,2,2,8,7,1
6,9,2,2,12,9,1
6,9,2,2,12,8,1
6,9,2,2,12,7,1
6,9,2,4,11,9,1
6,9,2,4,11,8,1
6,9,2,4,11,7,2
6,9,2,4,8,9,1
6,9,2,4,8,8,1
6,9,2,4,8,7,2
6,9,2,4,12,9,1
6,9,2,4,12,8,2
6,9,2,4,12,7,2
6,9,2,10,11,9,1
6,9,2,10,11,8,1
6,9,2,10,11,7,1
6,9,2,10,8,9,1
6,9,2,10,8,8,1
6,9,2,10,8,7,2
6,9,2,10,12,9,1
6,9,2,10,12,8,2
6,9,2,10,12,7,2
6,9,3,2,11,9,1
6,9,3,2,11,8,1
6,9,3,2,11,7,1
6,9,3,2,8,9,1
6,9,3,2,8,8,1
6,9,3,2,8,7,1
6,9,3,2,12,9,1
6,9,3,2,12,8,1
6,9,3,2,12,7,1
6,9,3,4,11,9,1
6,9,3,4,11,8,1
6,9,3,4,11,7,2
6,9,3,4,8,9,1
6,9,3,4,8,8,1
6,9,3,4,8,7,2
6,9,3,4,12,9,1
6,9,3,4,12,8,2
6,9,3,4,12,7,2
6,9,3,10,11,9,1
6,9,3,10,11,8,1
6,9,3,10,11,7,2
6,9,3,10,8,9,1
6,9,3,10,8,8,2
6,9,3,10,8,7,2
6,9,3,10,12,9,1
6,9,3,10,12,8,2
6,9,3,10,12,7,2
6,9,4,2,11,9,1
6,9,4,2,11,8,1
6,9,4,2,11,7,1
6,9,4,2,8,9,1
6,9,4,2,8,8,1
6,9,4,2,8,7,1
6,9,4,2,12,9,1
6,9,4,2,12,8,1
6,9,4,2,12,7,1
6,9,4,4,11,9,1
6,9,4,4,11,8,1
6,9,4,4,11,7,2
6,9,4,4,8,9,1
6,9,4,4,8,8,2
6,9,4,4,8,7,2
6,9,4,4,12,9,1
6,9,4,4,12,8,2
6,9,4,4,12,7,2
6,9,4,10,11,9,1
6,9,4,10,11,8,1
6,9,4,10,11,7,2
6,9,4,10,8,9,1
6,9,4,10,8,8,2
6,9,4,10,8,7,2
6,9,4,10,12,9,1
6,9,4,10,12,8,2
6,9,4,10,12,7,2
6,9,5,2,11,9,1
6,9,5,2,11,8,1
6,9,5,2,11,7,1
6,9,5,2,8,9,1
6,9,5,2,8,8,1
6,9,5,2,8,7,1
6,9,5,2,12,9,1
6,9,5,2,12,8,1
6,9,5,2,12,7,1
6,9,5,4,11,9,1
6,9,5,4,11,8,1
6,9,5,4,11,7,2
6,9,5,4,8,9,1
6,9,5,4,8,8,2
6,9,5,4,8,7,2
6,9,5,4,12,9,1
6,9,5,4,12,8,2
6,9,5,4,12,7,2
6,9,5,10,11,9,1
6,9,5,10,11,8,1
6,9,5,10,11,7,2
6,9,5,10,8,9,1
6,9,5,10,8,8,2
6,9,5,10,8,7,2
6,9,5,10,12,9,1
6,9,5,10,12,8,2
6,9,5,10,12,7,2
7,6,2,2,11,9,1
7,6,2,2,11,8,1
7,6,2,2,11,7,1
7,6,2,2,8,9,1
7,6,2,2,8,8,1
7,6,2,2,8,7,1
7,6,2,2,12,9,1
7,6,2,2,12,8,1
7,6,2,2,12,7,1
7,6,2,4,11,9,1
7,6,2,4,11,8,1
7,6,2,4,11,7,1
7,6,2,4,8,9,1
7,6,2,4,8,8,1
7,6,2,4,8,7,1
7,6,2,4,12,9,1
7,6,2,4,12,8,1
7,6,2,4,12,7,1
7,6,2,10,11,9,1
7,6,2,10,11,8,1
7,6,2,10,11,7,1
7,6,2,10,8,9,1
7,6,2,10,8,8,1
7,6,2,10,8,7,1
7,6,2,10,12,9,1
7,6,2,10,12,8,1
7,6,2,10,12,7,1
7,6,3,2,11,9,1
7,6,3,2,11,8,1
7,6,3,2,11,7,1
7,6,3,2,8,9,1
7,6,3,2,8,8,1
7,6,3,2,8,7,1
7,6,3,2,12,9,1
7,6,3,2,12,8,1
7,6,3,2,12,7,1
7,6,3,4,11,9,1
7,6,3,4,11,8,1
7,6,3,4,11,7,1
7,6,3,4,8,9,1
7,6,3,4,8,8,1
7,6,3,4,8,7,1
7,6,3,4,12,9,1
7,6,3,4,12,8,1
7,6,3,4,12,7,1
7,6,3,10,11,9,1
7,6,3,10,11,8,1
7,6,3,10,11,7,1
7,6,3,10,8,9,1
7,6,3,10,8,8,1
7,6,3,10,8,7,1
7,6,3,10,12,9,1
7,6,3,10,12,8,1
7,6,3,10,12,7,1
7,6,4,2,11,9,1
7,6,4,2,11,8,1
7,6,4,2,11,7,1
7,6,4,2,8,9,1
7,6,4,2,8,8,1
7,6,4,2,8,7,1
7,6,4,2,12,9,1
7,6,4,2,12,8,1
7,6,4,2,12,7,1
7,6,4,4,11,9,1
7,6,4,4,11,8,1
7,6,4,4,11,7,1
7,6,4,4,8,9,1
7,6,4,4,8,8,1
7,6,4,4,8,7,1
7,6,4,4,12,9,1
7,6,4,4,12,8,1
7,6,4,4,12,7,1
7,6,4,10,11,9,1
7,6,4,10,11,8,1
7,6,4,10,11,7,1
7,6,4,10,8,9,1
7,6,4,10,8,8,1
7,6,4,10,8,7,1
7,6,4,10,12,9,1
7,6,4,10,12,8,1
7,6,4,10,12,7,1
7,6,5,2,11,9,1
7,6,5,2,11,8,1
7,6,5,2,11,7,1
7,6,5,2,8,9,1
7,6,5,2,8,8,1
7,6,5,2,8,7,1
7,6,5,2,12,9,1
7,6,5,2,12,8,1
7,6,5,2,12,7,1
7,6,5,4,11,9,1
7,6,5,4,11,8,1
7,6,5,4,11,7,1
7,6,5,4,8,9,1
7,6,5,4,8,8,1
7,6,5,4,8,7,1
7,6,5,4,12,9,1
7,6,5,4,12,8,1
7,6,5,4,12,7,1
7,6,5,10,11,9,1
7,6,5,10,11,8,1
7,6,5,10,11,7,1
7,6,5,10,8,9,1
7,6,5,10,8,8,1
7,6,5,10,8,7,1
7,6,5,10,12,9,1
7,6,5,10,12,8,1
7,6,5,10,12,7,1
7,7,2,2,11,9,1
7,7,2,2,11,8,1
7,7,2,2,11,7,1
7,7,2,2,8,9,1
7,7,2,2,8,8,1
7,7,2,2,8,7,1
7,7,2,2,12,9,1
7,7,2,2,12,8,1
7,7,2,2,12,7,1
7,7,2,4,11,9,1
7,7,2,4,11,8,1
7,7,2,4,11,7,2
7,7,2,4,8,9,1
7,7,2,4,8,8,1
7,7,2,4,8,7,2
7,7,2,4,12,9,1
7,7,2,4,12,8,2
7,7,2,4,12,7,2
7,7,2,10,11,9,1
7,7,2,10,11,8,1
7,7,2,10,11,7,1
7,7,2,10,8,9,1
7,7,2,10,8,8,1
7,7,2,10,8,7,2
7,7,2,10,12,9,1
7,7,2,10,12,8,2
7,7,2,10,12,7,2
7,7,3,2,11,9,1
7,7,3,2,11,8,1
7,7,3,2,11,7,1
7,7,3,2,8,9,1
7,7,3,2,8,8,1
7,7,3,2,8,7,1
7,7,3,2,12,9,1
7,7,3,2,12,8,1
7,7,3,2,12,7,1
7,7,3,4,11,9,1
7,7,3,4,11,8,1
7,7,3,4,11,7,2
7,7,3,4,8,9,1
7,7,3,4,8,8,1
7,7,3,4,8,7,2
7,7,3,4,12,9,1
7,7,3,4,12,8,2
7,7,3,4,12,7,2
7,7,3,10,11,9,1
7,7,3,10,11,8,1
7,7,3,10,11,7,2
7,7,3,10,8,9,1
7,7,3,10,8,8,2
7,7,3,10,8,7,2
7,7,3,10,12,9,1
7,7,3,10,12,8,2
7,7,3,10,12,7,2
7,7,4,2,11,9,1
7,7,4,2,11,8,1
7,7,4,2,11,7,1
7,7,4,2,8,9,1
7,7,4,2,8,8,1
7,7,4,2,8,7,1
7,7,4,2,12,9,1
7,7,4,2,12,8,1
7,7,4,2,12,7,1
7,7,4,4,11,9,1
7,7,4,4,11,8,1
7,7,4,4,11,7,2
7,7,4,4,8,9,1
7,7,4,4,8,8,2
7,7,4,4,8,7,2
7,7,4,4,12,9,1
7,7,4,4,12,8,2
7,7,4,4,12,7,2
7,7,4,10,11,9,1
7,7,4,10,11,8,1
7,7,4,10,11,7,2
7,7,4,10,8,9,1
7,7,4,10,8,8,2
7,7,4,10,8,7,2
7,7,4,10,12,9,1
7,7,4,10,12,8,2
7,7,4,10,12,7,2
7,7,5,2,11,9,1
7,7,5,2,11,8,1
7,7,5,2,11,7,1
7,7,5,2,8,9,1
7,7,5,2,8,8,1
7,7,5,2,8,7,1
7,7,5,2,12,9,1
7,7,5,2,12,8,1
7,7,5,2,12,7,1
7,7,5,4,11,9,1
7,7,5,4,11,8,1
7,7,5,4,11,7,2
7,7,5,4,8,9,1
7,7,5,4,8,8,2
7,7,5,4,8,7,2
7,7,5,4,12,9,1
7,7,5,4,12,8,2
7,7,5,4,12,7,2
7,7,5,10,11,9,1
7,7,5,10,11,8,1
7,7,5,10,11,7,2
7,7,5,10,8,9,1
7,7,5,10,8,8,2
7,7,5,10,8,7,2
7,7,5,10,12,9,1
7,7,5,10,12,8,2
7,7,5,10,12,7,2
7,8,2,2,11,9,1
7,8,2,2,11,8,1
7,8,2,2,11,7,1
7,8,2,2,8,9,1
7,8,2,2,8,8,1
7,8,2,2,8,7,1
7,8,2,2,12,9,1
7,8,2,2,12,8,1
7,8,2,2,12,7,1
7,8,2,4,11,9,1
7,8,2,4,11,8,1
7,8,2,4,11,7,2
7,8,2,4,8,9,1
7,8,2,4,8,8,1
7,8,2,4,8,7,2
7,8,2,4,12,9,1
7,8,2,4,12,8,2
7,8,2,4,12,7,2
7,8,2,10,11,9,1
7,8,2,10,11,8,1
7,8,2,10,11,7,1
7,8,2,10,8,9,1
7,8,2,10,8,8,1
7,8,2,10,8,7,2
7,8,2,10,12,9,1
7,8,2,10,12,8,2
7,8,2,10,12,7,2
7,8,3,2,11,9,1
7,8,3,2,11,8,1
7,8,3,2,11,7,1
7,8,3,2,8,9,1
7,8,3,2,8,8,1
7,8,3,2,8,7,1
7,8,3,2,12,9,1
7,8,3,2,12,8,1
7,8,3,2,12,7,1
7,8,3,4,11,9,1
7,8,3,4,11,8,1
7,8,3,4,11,7,2
7,8,3,4,8,9,1
7,8,3,4,8,8,1
7,8,3,4,8,7,2
7,8,3,4,12,9,1
7,8,3,4,12,8,2
7,8,3,4,12,7,2
7,8,3,10,11,9,1
7,8,3,10,11,8,1
7,8,3,10,11,7,2
7,8,3,10,8,9,1
7,8,3,10,8,8,2
7,8,3,10,8,7,2
7,8,3,10,12,9,1
7,8,3,10,12,8,2
7,8,3,10,12,7,2
7,8,4,2,11,9,1
7,8,4,2,11,8,1
7,8,4,2,11,7,1
7,8,4,2,8,9,1
7,8,4,2,8,8,1
7,8,4,2,8,7,1
7,8,4,2,12,9,1
7,8,4,2,12,8,1
7,8,4,2,12,7,1
7,8,4,4,11,9,1
7,8,4,4,11,8,1
7,8,4,4,11,7,2
7,8,4,4,8,9,1
7,8,4,4,8,8,2
7,8,4,4,8,7,2
7,8,4,4,12,9,1
7,8,4,4,12,8,2
7,8,4,4,12,7,2
7,8,4,10,11,9,1
7,8,4,10,11,8,1
7,8,4,10,11,7,2
7,8,4,10,8,9,1
7,8,4,10,8,8,2
7,8,4,10,8,7,2
7,8,4,10,12,9,1
7,8,4,10,12,8,2
7,8,4,10,12,7,2
7,8,5,2,11,9,1
7,8,5,2,11,8,1
7,8,5,2,11,7,1
7,8,5,2,8,9,1
7,8,5,2,8,8,1
7,8,5,2,8,7,1
7,8,5,2,12,9,1
7,8,5,2,12,8,1
7,8,5,2,12,7,1
7,8,5,4,11,9,1
7,8,5,4,11,8,1
7,8,5,4,11,7,2
7,8,5,4,8,9,1
7,8,5,4,8,8,2
7,8,5,4,8,7,2
7,8,5,4,12,9,1
7,8,5,4,12,8,2
7,8,5,4,12,7,2
7,8,5,10,11,9,1
7,8,5,10,11,8,1
7,8,5,10,11,7,2
7,8,5,10,8,9,1
7,8,5,10,8,8,2
7,8,5,10,8,7,2
7,8,5,10,12,9,1
7,8,5,10,12,8,2
7,8,5,10,12,7,2
7,9,2,2,11,9,1
7,9,2,2,11,8,1
7,9,2,2,11,7,1
7,9,2,2,8,9,1
7,9,2,2,8,8,1
7,9,2,2,8,7,1
7,9,2,2,12,9,1
7,9,2,2,12,8,1
7,9,2,2,12,7,1
7,9,2,4,11,9,1
7,9,2,4,11,8,1
7,9,2,4,11,7,2
7,9,2,4,8,9,1
7,9,2,4,8,8,1
7,9,2,4,8,7,2
7,9,2,4,12,9,1
7,9,2,4,12,8,2
7,9,2,4,12,7,2
7,9,2,10,11,9,1
7,9,2,10,11,8,1
7,9,2,10,11,7,1
7,9,2,10,8,9,1
7,9,2,10,8,8,1
7,9,2,10,8,7,2
7,9,2,10,12,9,1
7,9,2,10,12,8,2
7,9,2,10,12,7,2
7,9,3,2,11,9,1
7,9,3,2,11,8,1
7,9,3,2,11,7,1
7,9,3,2,8,9,1
7,9,3,2,8,8,1
7,9,3,2,8,7,1
7,9,3,2,12,9,1
7,9,3,2,12,8,1
7,9,3,2,12,7,1
7,9,3,4,11,9,1
7,9,3,4,11,8,1
7,9,3,4,11,7,2
7,9,3,4,8,9,1
7,9,3,4,8,8,1
7,9,3,4,8,7,2
7,9,3,4,12,9,1
7,9,3,4,12,8,2
7,9,3,4,12,7,2
7,9,3,10,11,9,1
7,9,3,10,11,8,1
7,9,3,10,11,7,2
7,9,3,10,8,9,1
7,9,3,10,8,8,2
7,9,3,10,8,7,2
7,9,3,10,12,9,1
7,9,3,10,12,8,2
7,9,3,10,12,7,2
7,9,4,2,11,9,1
7,9,4,2,11,8,1
7,9,4,2,11,7,1
7,9,4,2,8,9,1
7,9,4,2,8,8,1
7,9,4,2,8,7,1
7,9,4,2,12,9,1
7,9,4,2,12,8,1
7,9,4,2,12,7,1
7,9,4,4,11,9,1
7,9,4,4,11,8,1
7,9,4,4,11,7,2
7,9,4,4,8,9,1
7,9,4,4,8,8,2
7,9,4,4,8,7,2
7,9,4,4,12,9,1
7,9,4,4,12,8,2
7,9,4,4,12,7,2
7,9,4,10,11,9,1
7,9,4,10,11,8,1
7,9,4,10,11,7,2
7,9,4,10,8,9,1
7,9,4,10,8,8,2
7,9,4,10,8,7,2
7,9,4,10,12,9,1
7,9,4,10,12,8,2
7,9,4,10,12,7,2
7,9,5,2,11,9,1
7,9,5,2,11,8,1
7,9,5,2,11,7,1
7,9,5,2,8,9,1
7,9,5,2,8,8,1
7,9,5,2,8,7,1
7,9,5,2,12,9,1
7,9,5,2,12,8,1
7,9,5,2,12,7,1
7,9,5,4,11,9,1
7,9,5,4,11,8,1
7,9,5,4,11,7,2
7,9,5,4,8,9,1
7,9,5,4,8,8,2
7,9,5,4,8,7,2
7,9,5,4,12,9,1
7,9,5,4,12,8,2
7,9,5,4,12,7,2
7,9,5,10,11,9,1
7,9,5,10,11,8,1
7,9,5,10,11,7,2
7,9,5,10,8,9,1
7,9,5,10,8,8,2
7,9,5,10,8,7,2
7,9,5,10,12,9,1
7,9,5,10,12,8,2
7,9,5,10,12,7,2
8,6,2,2,11,9,1
8,6,2,2,11,8,1
8,6,2,2,11,7,1
8,6,2,2,8,9,1
8,6,2,2,8,8,1
8,6,2,2,8,7,1
8,6,2,2,12,9,1
8,6,2,2,12,8,1
8,6,2,2,12,7,1
8,6,2,4,11,9,1
8,6,2,4,11,8,1
8,6,2,4,11,7,2
8,6,2,4,8,9,1
8,6,2,4,8,8,1
8,6,2,4,8,7,2
8,6,2,4,12,9,1
8,6,2,4,12,8,2
8,6,2,4,12,7,2
8,6,2,10,11,9,1
8,6,2,10,11,8,1
8,6,2,10,11,7,1
8,6,2,10,8,9,1
8,6,2,10,8,8,1
8,6,2,10,8,7,2
8,6,2,10,12,9,1
8,6,2,10,12,8,2
8,6,2,10,12,7,2
8,6,3,2,11,9,1
8,6,3,2,11,8,1
8,6,3,2,11,7,1
8,6,3,2,8,9,1
8,6,3,2,8,8,1
8,6,3,2,8,7,1
8,6,3,2,12,9,1
8,6,3,2,12,8,1
8,6,3,2,12,7,1
8,6,3,4,11,9,1
8,6,3,4,11,8,1
8,6,3,4,11,7,2
8,6,3,4,8,9,1
8,6,3,4,8,8,1
8,6,3,4,8,7,2
8,6,3,4,12,9,1
8,6,3,4,12,8,2
8,6,3,4,12,7,2
8,6,3,10,11,9,1
8,6,3,10,11,8,1
8,6,3,10,11,7,2
8,6,3,10,8,9,1
8,6,3,10,8,8,2
8,6,3,10,8,7,2
8,6,3,10,12,9,1
8,6,3,10,12,8,2
8,6,3,10,12,7,2
8,6,4,2,11,9,1
8,6,4,2,11,8,1
8,6,4,2,11,7,1
8,6,4,2,8,9,1
8,6,4,2,8,8,1
8,6,4,2,8,7,1
8,6,4,2,12,9,1
8,6,4,2,12,8,1
8,6,4,2,12,7,1
8,6,4,4,11,9,1
8,6,4,4,11,8,1
8,6,4,4,11,7,2
8,6,4,4,8,9,1
8,6,4,4,8,8,2
8,6,4,4,8,7,2
8,6,4,4,12,9,1
8,6,4,4,12,8,2
8,6,4,4,12,7,2
8,6,4,10,11,9,1
8,6,4,10,11,8,1
8,6,4,10,11,7,2
8,6,4,10,8,9,1
8,6,4,10,8,8,2
8,6,4,10,8,7,2
8,6,4,10,12,9,1
8,6,4,10,12,8,2
8,6,4,10,12,7,2
8,6,5,2,11,9,1
8,6,5,2,11,8,1
8,6,5,2,11,7,1
8,6,5,2,8,9,1
8,6,5,2,8,8,1
8,6,5,2,8,7,1
8,6,5,2,12,9,1
8,6,5,2,12,8,1
8,6,5,2,12,7,1
8,6,5,4,11,9,1
8,6,5,4,11,8,1
8,6,5,4,11,7,2
8,6,5,4,8,9,1
8,6,5,4,8,8,2
8,6,5,4,8,7,2
8,6,5,4,12,9,1
8,6,5,4,12,8,2
8,6,5,4,12,7,2
8,6,5,10,11,9,1
8,6,5,10,11,8,1
8,6,5,10,11,7,2
8,6,5,10,8,9,1
8,6,5,10,8,8,2
8,6,5,10,8,7,2
8,6,5,10,12,9,1
8,6,5,10,12,8,2
8,6,5,10,12,7,2
8,7,2,2,11,9,1
8,7,2,2,11,8,1
8,7,2,2,11,7,1
8,7,2,2,8,9,1
8,7,2,2,8,8,1
8,7,2,2,8,7,1
8,7,2,2,12,9,1
8,7,2,2,12,8,1
8,7,2,2,12,7,1
8,7,2,4,11,9,1
8,7,2,4,11,8,1
8,7,2,4,11,7,2
8,7,2,4,8,9,1
8,7,2,4,8,8,1
8,7,2,4,8,7,2
8,7,2,4,12,9,1
8,7,2,4,12,8,2
8,7,2,4,12,7,2
8,7,2,10,11,9,1
8,7,2,10,11,8,1
8,7,2,10,11,7,1
8,7,2,10,8,9,1
8,7,2,10,8,8,1
8,7,2,10,8,7,2
8,7,2,10,12,9,1
8,7,2,10,12,8,2
8,7,2,10,12,7,2
8,7,3,2,11,9,1
